 Sample   Time     Commanded Pos   Encoder 1 Pos   Control Effort

[    0    0.000            2000               1         -0.0476;
  2444   15.148               0              14         -0.2039;
  2445   15.154               0              14         -0.2039;
  2446   15.160               0              14         -0.2045;
  2447   15.166               0              14         -0.2045;
  2448   15.173               0              14         -0.2045;
  2449   15.179               0              14         -0.2045;
  2450   15.185               0              14         -0.2045;
  2451   15.191               0              14         -0.2051;
  2452   15.197               0              14         -0.2051;
  2453   15.203               0              14         -0.2051;
  2454   15.210               0              14         -0.2051;
  2455   15.216               0              14         -0.2051;
  2456   15.222               0              14         -0.2057;
  2457   15.228               0              14         -0.2057;
  2458   15.234               0              14         -0.2057;
  2459   15.241               0              14         -0.2057;
  2460   15.247               0              14         -0.2063;
  2461   15.253               0              14         -0.2063;
  2462   15.259               0              14         -0.2063;
  2463   15.265               0              14         -0.2063;
  2464   15.272               0              14         -0.2063;
  2465   15.278               0              14         -0.2070;
  2466   15.284               0              14         -0.2070;
  2467   15.290               0              14         -0.2070;
  2468   15.296               0              14         -0.2070;
  2469   15.303               0              14         -0.2076;
  2470   15.309               0              14         -0.2076;
  2471   15.315               0              14         -0.2076;
  2472   15.321               0              14         -0.2076;
  2473   15.327               0              13         -0.2076;
  2474   15.334               0              13         -0.2082;
  2475   15.340               0              13         -0.2082;
  2476   15.346               0              13         -0.2082;
  2477   15.352               0              13         -0.2082;
  2478   15.358               0              13         -0.2082;
  2479   15.365               0              13         -0.2088;
  2480   15.371               0              13         -0.2088;
  2481   15.377               0              13         -0.2088;
  2482   15.383               0              13         -0.2088;
  2483   15.389               0              13         -0.2094;
  2484   15.396               0              13         -0.2094;
  2485   15.402               0              13         -0.2094;
  2486   15.408               0              13         -0.2094;
  2487   15.414               0              13         -0.2094;
  2488   15.420               0              13         -0.2100;
  2489   15.427               0              13         -0.2100;
  2490   15.433               0              13         -0.2100;
  2491   15.439               0              13         -0.2100;
  2492   15.445               0              13         -0.2100;
  2493   15.451               0              13         -0.2106;
  2494   15.458               0              13         -0.2106;
  2495   15.464               0              13         -0.2106;
  2496   15.470               0              13         -0.2106;
  2497   15.476               0              13         -0.2106;
  2498   15.482               0              13         -0.2112;
  2499   15.489               0              13         -0.2112;
  2500   15.495               0              13         -0.2112;
  2501   15.501               0              13         -0.2112;
  2502   15.507               0              13         -0.2118;
  2503   15.513               0              13         -0.2118;
  2504   15.520               0              13         -0.2118;
  2505   15.526               0              13         -0.2118;
  2506   15.532               0              13         -0.2118;
  2507   15.538               0              13         -0.2125;
  2508   15.544               0              13         -0.2125;
  2509   15.551               0              13         -0.2125;
  2510   15.557               0              13         -0.2125;
  2511   15.563               0              13         -0.2125;
  2512   15.569               0              13         -0.2131;
  2513   15.575               0              13         -0.2131;
  2514   15.582               0              13         -0.2131;
  2515   15.588               0              13         -0.2131;
  2516   15.594               0              13         -0.2131;
  2517   15.600               0              13         -0.2137;
  2518   15.606               0              13         -0.2137;
  2519   15.613               0              13         -0.2137;
  2520   15.619               0              13         -0.2137;
  2521   15.625               0              13         -0.2137;
  2522   15.631               0              13         -0.2143;
  2523   15.637               0              12         -0.2143;
  2524   15.644               0              12         -0.2143;
  2525   15.650               0              12         -0.2143;
  2526   15.656               0              12         -0.2143;
  2527   15.662               0              12         -0.2149;
  2528   15.668               0              12         -0.2149;
  2529   15.675               0              12         -0.2149;
  2530   15.681               0              12         -0.2149;
  2531   15.687               0              12         -0.2149;
  2532   15.693               0              12         -0.2155;
  2533   15.699               0              12         -0.2155;
  2534   15.706               0              12         -0.2155;
  2535   15.712               0              12         -0.2155;
  2536   15.718               0              12         -0.2155;
  2537   15.724               0              12         -0.2161;
  2538   15.730               0              12         -0.2161;
  2539   15.737               0              12         -0.2161;
  2540   15.743               0              12         -0.2161;
  2541   15.749               0              12         -0.2161;
  2542   15.755               0              12         -0.2161;
  2543   15.761               0              12         -0.2167;
  2544   15.768               0              12         -0.2167;
  2545   15.774               0              12         -0.2167;
  2546   15.780               0              12         -0.2167;
  2547   15.786               0              12         -0.2167;
  2548   15.792               0              12         -0.2173;
  2549   15.798               0              12         -0.2173;
  2550   15.805               0              12         -0.2173;
  2551   15.811               0              12         -0.2173;
  2552   15.817               0              12         -0.2173;
  2553   15.823               0              12         -0.2179;
  2554   15.829               0              12         -0.2179;
  2555   15.836               0              12         -0.2179;
  2556   15.842               0              12         -0.2179;
  2557   15.848               0              12         -0.2179;
  2558   15.854               0              12         -0.2186;
  2559   15.860               0              12         -0.2186;
  2560   15.867               0              12         -0.2186;
  2561   15.873               0              12         -0.2186;
  2562   15.879               0              12         -0.2186;
  2563   15.885               0              12         -0.2186;
  2564   15.891               0              12         -0.2192;
  2565   15.898               0              12         -0.2192;
  2566   15.904               0              12         -0.2192;
  2567   15.910               0              12         -0.2192;
  2568   15.916               0              12         -0.2192;
  2569   15.922               0              12         -0.2198;
  2570   15.929               0              12         -0.2198;
  2571   15.935               0              12         -0.2198;
  2572   15.941               0              12         -0.2198;
  2573   15.947               0              12         -0.2198;
  2574   15.953               0              12         -0.2198;
  2575   15.960               0              12         -0.2204;
  2576   15.966               0              12         -0.2204;
  2577   15.972               0              12         -0.2204;
  2578   15.978               0              11         -0.2204;
  2579   15.984               0              11         -0.2204;
  2580   15.991               0              11         -0.2210;
  2581   15.997               0              11         -0.2210;
  2582   16.003               0              11         -0.2210;
  2583   16.009               0              11         -0.2210;
  2584   16.015               0              11         -0.2210;
  2585   16.022               0              11         -0.2210;
  2586   16.028               0              11         -0.2216;
  2587   16.034               0              11         -0.2216;
  2588   16.040               0              11         -0.2216;
  2589   16.046               0              11         -0.2216;
  2590   16.053               0              11         -0.2216;
  2591   16.059               0              11         -0.2222;
  2592   16.065               0              11         -0.2222;
  2593   16.071               0              11         -0.2222;
  2594   16.077               0              11         -0.2222;
  2595   16.084               0              11         -0.2222;
  2596   16.090               0              11         -0.2222;
  2597   16.096               0              11         -0.2228;
  2598   16.102               0              11         -0.2228;
  2599   16.108               0              11         -0.2228;
  2600   16.115               0              11         -0.2228;
  2601   16.121               0              11         -0.2228;
  2602   16.127               0              11         -0.2234;
  2603   16.133               0              11         -0.2234;
  2604   16.139               0              11         -0.2234;
  2605   16.146               0              11         -0.2234;
  2606   16.152               0              11         -0.2234;
  2607   16.158               0              11         -0.2234;
  2608   16.164               0              11         -0.2241;
  2609   16.170               0              11         -0.2241;
  2610   16.177               0              11         -0.2241;
  2611   16.183               0              11         -0.2241;
  2612   16.189               0              11         -0.2241;
  2613   16.195               0              11         -0.2241;
  2614   16.201               0              11         -0.2247;
  2615   16.208               0              11         -0.2247;
  2616   16.214               0              11         -0.2247;
  2617   16.220               0              11         -0.2247;
  2618   16.226               0              11         -0.2247;
  2619   16.232               0              11         -0.2247;
  2620   16.239               0              11         -0.2253;
  2621   16.245               0              11         -0.2253;
  2622   16.251               0              11         -0.2253;
  2623   16.257               0              11         -0.2253;
  2624   16.263               0              11         -0.2253;
  2625   16.270               0              11         -0.2253;
  2626   16.276               0              11         -0.2259;
  2627   16.282               0              11         -0.2259;
  2628   16.288               0              11         -0.2259;
  2629   16.294               0              11         -0.2259;
  2630   16.301               0              11         -0.2259;
  2631   16.307               0              11         -0.2259;
  2632   16.313               0              10         -0.2265;
  2633   16.319               0              10         -0.2265;
  2634   16.325               0              10         -0.2265;
  2635   16.332               0              10         -0.2265;
  2636   16.338               0              10         -0.2265;
  2637   16.344               0              10         -0.2265;
  2638   16.350               0              10         -0.2271;
  2639   16.356               0              10         -0.2271;
  2640   16.363               0              10         -0.2271;
  2641   16.369               0              10         -0.2271;
  2642   16.375               0              10         -0.2271;
  2643   16.381               0              10         -0.2271;
  2644   16.387               0              10         -0.2277;
  2645   16.393               0              10         -0.2277;
  2646   16.400               0              10         -0.2277;
  2647   16.406               0              10         -0.2277;
  2648   16.412               0              10         -0.2277;
  2649   16.418               0              10         -0.2277;
  2650   16.424               0              10         -0.2283;
  2651   16.431               0              10         -0.2283;
  2652   16.437               0              10         -0.2283;
  2653   16.443               0              10         -0.2283;
  2654   16.449               0              10         -0.2283;
  2655   16.455               0              10         -0.2283;
  2656   16.462               0              10         -0.2289;
  2657   16.468               0              10         -0.2289;
  2658   16.474               0              10         -0.2289;
  2659   16.480               0              10         -0.2289;
  2660   16.486               0              10         -0.2289;
  2661   16.493               0              10         -0.2289;
  2662   16.499               0              10         -0.2295;
  2663   16.505               0              10         -0.2295;
  2664   16.511               0              10         -0.2295;
  2665   16.517               0              10         -0.2295;
  2666   16.524               0              10         -0.2295;
  2667   16.530               0              10         -0.2295;
  2668   16.536               0              10         -0.2295;
  2669   16.542               0              10         -0.2302;
  2670   16.548               0              10         -0.2302;
  2671   16.555               0              10         -0.2302;
  2672   16.561               0              10         -0.2302;
  2673   16.567               0              10         -0.2302;
  2674   16.573               0              10         -0.2302;
  2675   16.579               0              10         -0.2308;
  2676   16.586               0              10         -0.2308;
  2677   16.592               0              10         -0.2308;
  2678   16.598               0              10         -0.2308;
  2679   16.604               0              10         -0.2308;
  2680   16.610               0              10         -0.2308;
  2681   16.617               0              10         -0.2308;
  2682   16.623               0              10         -0.2314;
  2683   16.629               0              10         -0.2314;
  2684   16.635               0              10         -0.2314;
  2685   16.641               0               9         -0.2314;
  2686   16.648               0               9         -0.2314;
  2687   16.654               0               9         -0.2314;
  2688   16.660               0               9         -0.2320;
  2689   16.666               0               9         -0.2320;
  2690   16.672               0               9         -0.2320;
  2691   16.679               0               9         -0.2320;
  2692   16.685               0               9         -0.2320;
  2693   16.691               0               9         -0.2320;
  2694   16.697               0               9         -0.2320;
  2695   16.703               0               9         -0.2326;
  2696   16.710               0               9         -0.2326;
  2697   16.716               0               9         -0.2326;
  2698   16.722               0               9         -0.2326;
  2699   16.728               0               9         -0.2326;
  2700   16.734               0               9         -0.2326;
  2701   16.741               0               9         -0.2326;
  2702   16.747               0               9         -0.2332;
  2703   16.753               0               9         -0.2332;
  2704   16.759               0               9         -0.2332;
  2705   16.765               0               9         -0.2332;
  2706   16.772               0               9         -0.2332;
  2707   16.778               0               9         -0.2332;
  2708   16.784               0               9         -0.2332;
  2709   16.790               0               9         -0.2338;
  2710   16.796               0               9         -0.2338;
  2711   16.803               0               9         -0.2338;
  2712   16.809               0               9         -0.2338;
  2713   16.815               0               9         -0.2338;
  2714   16.821               0               9         -0.2338;
  2715   16.827               0               9         -0.2338;
  2716   16.834               0               9         -0.2344;
  2717   16.840               0               9         -0.2344;
  2718   16.846               0               9         -0.2344;
  2719   16.852               0               9         -0.2344;
  2720   16.858               0               9         -0.2344;
  2721   16.865               0               9         -0.2344;
  2722   16.871               0               9         -0.2344;
  2723   16.877               0               9         -0.2350;
  2724   16.883               0               9         -0.2350;
  2725   16.889               0               9         -0.2350;
  2726   16.896               0               9         -0.2350;
  2727   16.902               0               9         -0.2350;
  2728   16.908               0               9         -0.2350;
  2729   16.914               0               9         -0.2350;
  2730   16.920               0               9         -0.2357;
  2731   16.927               0               8         -0.2357;
  2732   16.933               0               8         -0.2357;
  2733   16.939               0               8         -0.2357;
  2734   16.945               0               8         -0.2357;
  2735   16.951               0               8         -0.2357;
  2736   16.958               0               8         -0.2357;
  2737   16.964               0               8         -0.2357;
  2738   16.970               0               8         -0.2363;
  2739   16.976               0               8         -0.2363;
  2740   16.982               0               8         -0.2363;
  2741   16.988               0               8         -0.2363;
  2742   16.995               0               8         -0.2363;
  2743   17.001               0               8         -0.2363;
  2744   17.007               0               8         -0.2363;
  2745   17.013               0               8         -0.2363;
  2746   17.019               0               8         -0.2369;
  2747   17.026               0               8         -0.2369;
  2748   17.032               0               8         -0.2369;
  2749   17.038               0               8         -0.2369;
  2750   17.044               0               8         -0.2369;
  2751   17.050               0               8         -0.2369;
  2752   17.057               0               8         -0.2369;
  2753   17.063               0               8         -0.2375;
  2754   17.069               0               8         -0.2375;
  2755   17.075               0               8         -0.2375;
  2756   17.081               0               8         -0.2375;
  2757   17.088               0               8         -0.2375;
  2758   17.094               0               8         -0.2375;
  2759   17.100               0               8         -0.2375;
  2760   17.106               0               8         -0.2375;
  2761   17.112               0               8         -0.2381;
  2762   17.119               0               8         -0.2381;
  2763   17.125               0               8         -0.2381;
  2764   17.131               0               8         -0.2381;
  2765   17.137               0               8         -0.2381;
  2766   17.143               0               8         -0.2381;
  2767   17.150               0               8         -0.2381;
  2768   17.156               0               7         -0.2381;
  2769   17.162               0               7         -0.2381;
  2770   17.168               0               7         -0.2387;
  2771   17.174               0               7         -0.2387;
  2772   17.181               0               7         -0.2387;
  2773   17.187               0               7         -0.2387;
  2774   17.193               0               7         -0.2387;
  2775   17.199               0               7         -0.2387;
  2776   17.205               0               7         -0.2387;
  2777   17.212               0               7         -0.2387;
  2778   17.218               0               7         -0.2387;
  2779   17.224               0               7         -0.2393;
  2780   17.230               0               7         -0.2393;
  2781   17.236               0               7         -0.2393;
  2782   17.243               0               7         -0.2393;
  2783   17.249               0               7         -0.2393;
  2784   17.255               0               7         -0.2393;
  2785   17.261               0               7         -0.2393;
  2786   17.267               0               7         -0.2393;
  2787   17.274               0               7         -0.2393;
  2788   17.280               0               7         -0.2399;
  2789   17.286               0               7         -0.2399;
  2790   17.292               0               7         -0.2399;
  2791   17.298               0               7         -0.2399;
  2792   17.305               0               7         -0.2399;
  2793   17.311               0               7         -0.2399;
  2794   17.317               0               7         -0.2399;
  2795   17.323               0               7         -0.2399;
  2796   17.329               0               7         -0.2399;
  2797   17.336               0               7         -0.2405;
  2798   17.342               0               7         -0.2405;
  2799   17.348               0               7         -0.2405;
  2800   17.354               0               7         -0.2405;
  2801   17.360               0               6         -0.2405;
  2802   17.367               0               6         -0.2405;
  2803   17.373               0               6         -0.2405;
  2804   17.379               0               6         -0.2405;
  2805   17.385               0               6         -0.2405;
  2806   17.391               0               6         -0.2405;
  2807   17.398               0               6         -0.2411;
  2808   17.404               0               6         -0.2411;
  2809   17.410               0               6         -0.2411;
  2810   17.416               0               6         -0.2411;
  2811   17.422               0               6         -0.2411;
  2812   17.429               0               6         -0.2411;
  2813   17.435               0               6         -0.2411;
  2814   17.441               0               6         -0.2411;
  2815   17.447               0               6         -0.2411;
  2816   17.453               0               6         -0.2411;
  2817   17.460               0               6         -0.2418;
  2818   17.466               0               6         -0.2418;
  2819   17.472               0               6         -0.2418;
  2820   17.478               0               6         -0.2418;
  2821   17.484               0               6         -0.2418;
  2822   17.491               0               6         -0.2418;
  2823   17.497               0               6         -0.2418;
  2824   17.503               0               6         -0.2418;
  2825   17.509               0               6         -0.2418;
  2826   17.515               0               6         -0.2418;
  2827   17.522               0               6         -0.2418;
  2828   17.528               0               6         -0.2424;
  2829   17.534               0               6         -0.2424;
  2830   17.540               0               6         -0.2424;
  2831   17.546               0               5         -0.2424;
  2832   17.553               0               5         -0.2424;
  2833   17.559               0               5         -0.2424;
  2834   17.565               0               5         -0.2424;
  2835   17.571               0               5         -0.2424;
  2836   17.577               0               5         -0.2424;
  2837   17.583               0               5         -0.2424;
  2838   17.590               0               5         -0.2424;
  2839   17.596               0               5         -0.2424;
  2840   17.602               0               5         -0.2430;
  2841   17.608               0               5         -0.2430;
  2842   17.614               0               5         -0.2430;
  2843   17.621               0               5         -0.2430;
  2844   17.627               0               5         -0.2430;
  2845   17.633               0               5         -0.2430;
  2846   17.639               0               5         -0.2430;
  2847   17.645               0               5         -0.2430;
  2848   17.652               0               5         -0.2430;
  2849   17.658               0               5         -0.2430;
  2850   17.664               0               4         -0.2430;
  2851   17.670               0               4         -0.2430;
  2852   17.676               0               4         -0.2430;
  2853   17.683               0               4         -0.2430;
  2854   17.689               0               4         -0.2430;
  2855   17.695               0               4         -0.2436;
  2856   17.701               0               4         -0.2436;
  2857   17.707               0               4         -0.2436;
  2858   17.714               0               4         -0.2436;
  2859   17.720               0               4         -0.2436;
  2860   17.726               0               4         -0.2436;
  2861   17.732               0               4         -0.2436;
  2862   17.738               0               4         -0.2436;
  2863   17.745               0               4         -0.2436;
  2864   17.751               0               4         -0.2436;
  2865   17.757               0               4         -0.2436;
  2866   17.763               0               4         -0.2436;
  2867   17.769               0               4         -0.2436;
  2868   17.776               0               4         -0.2436;
  2869   17.782               0               4         -0.2436;
  2870   17.788               0               3         -0.2436;
  2871   17.794               0               3         -0.2436;
  2872   17.800               0               3         -0.2436;
  2873   17.807               0               3         -0.2442;
  2874   17.813               0               3         -0.2442;
  2875   17.819               0               3         -0.2442;
  2876   17.825               0               3         -0.2442;
  2877   17.831               0               3         -0.2442;
  2878   17.838               0               3         -0.2442;
  2879   17.844               0               3         -0.2442;
  2880   17.850               0               3         -0.2442;
  2881   17.856               0               3         -0.2442;
  2882   17.862               0               3         -0.2442;
  2883   17.869               0               3         -0.2442;
  2884   17.875               0               3         -0.2442;
  2885   17.881               0               3         -0.2442;
  2886   17.887               0               3         -0.2442;
  2887   17.893               0               3         -0.2442;
  2888   17.900               0               3         -0.2442;
  2889   17.906               0               3         -0.2442;
  2890   17.912               0               3         -0.2442;
  2891   17.918               0               2         -0.2442;
  2892   17.924               0               2         -0.2442;
  2893   17.931               0               2         -0.2442;
  2894   17.937               0               2         -0.2442;
  2895   17.943               0               2         -0.2442;
  2896   17.949               0               2         -0.2442;
  2897   17.955               0               2         -0.2442;
  2898   17.962               0               2         -0.2442;
  2899   17.968               0               2         -0.2448;
  2900   17.974               0               2         -0.2448;
  2901   17.980               0               2         -0.2448;
  2902   17.986               0               2         -0.2448;
  2903   17.993               0               2         -0.2448;
  2904   17.999               0               2         -0.2448;
  2905   18.005               0               2         -0.2448;
  2906   18.011               0               2         -0.2448;
  2907   18.017               0               2         -0.2448;
  2908   18.024               0               2         -0.2448;
  2909   18.030               0               2         -0.2448;
  2910   18.036               0               2         -0.2448;
  2911   18.042               0               1         -0.2448;
  2912   18.048               0               1         -0.2448;
  2913   18.055               0               1         -0.2448;
  2914   18.061               0               1         -0.2448;
  2915   18.067               0               1         -0.2448;
  2916   18.073               0               1         -0.2448;
  2917   18.079               0               1         -0.2448;
  2918   18.086               0               1         -0.2448;
  2919   18.092               0               1         -0.2448;
  2920   18.098               0               1         -0.2448;
  2921   18.104               0               1         -0.2448;
  2922   18.110               0               1         -0.2448;
  2923   18.117               0               1         -0.2448;
  2924   18.123               0               1         -0.2448;
  2925   18.129               0               1         -0.2448;
  2926   18.135               0               1         -0.2448;
  2927   18.141               0               1         -0.2448;
  2928   18.148               0               1         -0.2448;
  2929   18.154               0               1         -0.2448;
  2930   18.160               0               0         -0.2448;
  2931   18.166               0               0         -0.2448;
  2932   18.172               0               0         -0.2448;
  2933   18.178               0               0         -0.2448;
  2934   18.185               0               0         -0.2448;
  2935   18.191               0               0         -0.2448;
  2936   18.197               0               0         -0.2448;
  2937   18.203               0               0         -0.2448;
  2938   18.209               0               0         -0.2448;
  2939   18.216               0               0         -0.2448;
  2940   18.222               0              -0         -0.2448;
  2941   18.228               0              -0         -0.2448;
  2942   18.234               0              -0         -0.2448;
  2943   18.240               0              -0         -0.2448;
  2944   18.247               0              -0         -0.2448;
  2945   18.253               0              -0         -0.2448;
  2946   18.259               0              -0         -0.2448;
  2947   18.265               0              -0         -0.2448;
  2948   18.271               0              -0         -0.2448;
  2949   18.278               0              -1         -0.2448;
  2950   18.284               0              -1         -0.2448;
  2951   18.290               0              -1         -0.2448;
  2952   18.296               0              -1         -0.2448;
  2953   18.302               0              -1         -0.2448;
  2954   18.309               0              -1         -0.2448;
  2955   18.315               0              -1         -0.2448;
  2956   18.321               0              -1         -0.2448;
  2957   18.327               0              -1         -0.2448;
  2958   18.333               0              -1         -0.2448;
  2959   18.340               0              -1         -0.2448;
  2960   18.346               0              -1         -0.2448;
  2961   18.352               0              -1         -0.2448;
  2962   18.358               0              -1         -0.2448;
  2963   18.364               0              -1         -0.2448;
  2964   18.371               0              -1         -0.2448;
  2965   18.377               0              -1         -0.2448;
  2966   18.383               0              -1         -0.2448;
  2967   18.389               0              -1         -0.2448;
  2968   18.395               0              -1         -0.2448;
  2969   18.402               0              -1         -0.2448;
  2970   18.408               0              -1         -0.2448;
  2971   18.414               0              -1         -0.2442;
  2972   18.420               0              -1         -0.2442;
  2973   18.426               0              -1         -0.2442;
  2974   18.433               0              -1         -0.2442;
  2975   18.439               0              -2         -0.2442;
  2976   18.445               0              -2         -0.2442;
  2977   18.451               0              -2         -0.2442;
  2978   18.457               0              -2         -0.2442;
  2979   18.464               0              -2         -0.2442;
  2980   18.470               0              -2         -0.2442;
  2981   18.476               0              -2         -0.2442;
  2982   18.482               0              -2         -0.2442;
  2983   18.488               0              -2         -0.2442;
  2984   18.495               0              -2         -0.2442;
  2985   18.501               0              -2         -0.2442;
  2986   18.507               0              -2         -0.2442;
  2987   18.513               0              -2         -0.2442;
  2988   18.519               0              -2         -0.2442;
  2989   18.526               0              -2         -0.2442;
  2990   18.532               0              -2         -0.2442;
  2991   18.538               0              -2         -0.2442;
  2992   18.544               0              -2         -0.2442;
  2993   18.550               0              -2         -0.2442;
  2994   18.557               0              -2         -0.2442;
  2995   18.563               0              -2         -0.2442;
  2996   18.569               0              -2         -0.2442;
  2997   18.575               0              -2         -0.2442;
  2998   18.581               0              -2         -0.2442;
  2999   18.588               0              -2         -0.2442;
  3000   18.594               0              -2         -0.2442;
  3001   18.600               0              -2         -0.2436;
  3002   18.606               0              -3         -0.2436;
  3003   18.612               0              -3         -0.2436;
  3004   18.619               0              -3         -0.2436;
  3005   18.625               0              -3         -0.2436;
  3006   18.631               0              -3         -0.2436;
  3007   18.637               0              -3         -0.2436;
  3008   18.643               0              -3         -0.2436;
  3009   18.650               0              -3         -0.2436;
  3010   18.656               0              -3         -0.2436;
  3011   18.662               0              -3         -0.2436;
  3012   18.668               0              -3         -0.2436;
  3013   18.674               0              -3         -0.2436;
  3014   18.681               0              -3         -0.2436;
  3015   18.687               0              -3         -0.2436;
  3016   18.693               0              -3         -0.2436;
  3017   18.699               0              -3         -0.2436;
  3018   18.705               0              -3         -0.2436;
  3019   18.712               0              -3         -0.2436;
  3020   18.718               0              -3         -0.2436;
  3021   18.724               0              -3         -0.2436;
  3022   18.730               0              -3         -0.2436;
  3023   18.736               0              -3         -0.2436;
  3024   18.743               0              -3         -0.2430;
  3025   18.749               0              -3         -0.2430;
  3026   18.755               0              -3         -0.2430;
  3027   18.761               0              -3         -0.2430;
  3028   18.767               0              -3         -0.2430;
  3029   18.773               0              -3         -0.2430;
  3030   18.780               0              -3         -0.2430;
  3031   18.786               0              -3         -0.2430;
  3032   18.792               0              -3         -0.2430;
  3033   18.798               0              -3         -0.2430;
  3034   18.804               0              -3         -0.2430;
  3035   18.811               0              -3         -0.2430;
  3036   18.817               0              -3         -0.2430;
  3037   18.823               0              -3         -0.2430;
  3038   18.829               0              -4         -0.2430;
  3039   18.835               0              -4         -0.2430;
  3040   18.842               0              -4         -0.2430;
  3041   18.848               0              -4         -0.2430;
  3042   18.854               0              -4         -0.2424;
  3043   18.860               0              -4         -0.2424;
  3044   18.866               0              -4         -0.2424;
  3045   18.873               0              -4         -0.2424;
  3046   18.879               0              -4         -0.2424;
  3047   18.885               0              -4         -0.2424;
  3048   18.891               0              -4         -0.2424;
  3049   18.897               0              -4         -0.2424;
  3050   18.904               0              -4         -0.2424;
  3051   18.910               0              -4         -0.2424;
  3052   18.916               0              -4         -0.2424;
  3053   18.922               0              -4         -0.2424;
  3054   18.928               0              -4         -0.2424;
  3055   18.935               0              -4         -0.2424;
  3056   18.941               0              -4         -0.2424;
  3057   18.947               0              -4         -0.2418;
  3058   18.953               0              -4         -0.2418;
  3059   18.959               0              -4         -0.2418;
  3060   18.966               0              -4         -0.2418;
  3061   18.972               0              -4         -0.2418;
  3062   18.978               0              -4         -0.2418;
  3063   18.984               0              -4         -0.2418;
  3064   18.990               0              -5         -0.2418;
  3065   18.997               0              -5         -0.2418;
  3066   19.003               0              -5         -0.2418;
  3067   19.009               0              -5         -0.2418;
  3068   19.015               0              -5         -0.2418;
  3069   19.021               0              -5         -0.2418;
  3070   19.028               0              -5         -0.2418;
  3071   19.034               0              -5         -0.2411;
  3072   19.040               0              -5         -0.2411;
  3073   19.046               0              -5         -0.2411;
  3074   19.052               0              -5         -0.2411;
  3075   19.059               0              -5         -0.2411;
  3076   19.065               0              -5         -0.2411;
  3077   19.071               0              -5         -0.2411;
  3078   19.077               0              -5         -0.2411;
  3079   19.083               0              -5         -0.2411;
  3080   19.090               0              -5         -0.2411;
  3081   19.096               0              -5         -0.2411;
  3082   19.102               0              -5         -0.2411;
  3083   19.108               0              -5         -0.2405;
  3084   19.114               0              -5         -0.2405;
  3085   19.121               0              -5         -0.2405;
  3086   19.127               0              -5         -0.2405;
  3087   19.133               0              -5         -0.2405;
  3088   19.139               0              -5         -0.2405;
  3089   19.145               0              -5         -0.2405;
  3090   19.152               0              -5         -0.2405;
  3091   19.158               0              -5         -0.2405;
  3092   19.164               0              -5         -0.2405;
  3093   19.170               0              -5         -0.2405;
  3094   19.176               0              -6         -0.2399;
  3095   19.183               0              -6         -0.2399;
  3096   19.189               0              -6         -0.2399;
  3097   19.195               0              -6         -0.2399;
  3098   19.201               0              -6         -0.2399;
  3099   19.207               0              -6         -0.2399;
  3100   19.214               0              -6         -0.2399;
  3101   19.220               0              -6         -0.2399;
  3102   19.226               0              -6         -0.2399;
  3103   19.232               0              -6         -0.2399;
  3104   19.238               0              -6         -0.2399;
  3105   19.245               0              -6         -0.2393;
  3106   19.251               0              -6         -0.2393;
  3107   19.257               0              -6         -0.2393;
  3108   19.263               0              -6         -0.2393;
  3109   19.269               0              -6         -0.2393;
  3110   19.276               0              -6         -0.2393;
  3111   19.282               0              -6         -0.2393;
  3112   19.288               0              -6         -0.2393;
  3113   19.294               0              -6         -0.2393;
  3114   19.300               0              -6         -0.2393;
  3115   19.307               0              -6         -0.2387;
  3116   19.313               0              -6         -0.2387;
  3117   19.319               0              -6         -0.2387;
  3118   19.325               0              -6         -0.2387;
  3119   19.331               0              -6         -0.2387;
  3120   19.338               0              -6         -0.2387;
  3121   19.344               0              -6         -0.2387;
  3122   19.350               0              -6         -0.2387;
  3123   19.356               0              -6         -0.2387;
  3124   19.362               0              -6         -0.2387;
  3125   19.368               0              -6         -0.2381;
  3126   19.375               0              -6         -0.2381;
  3127   19.381               0              -7         -0.2381;
  3128   19.387               0              -7         -0.2381;
  3129   19.393               0              -7         -0.2381;
  3130   19.399               0              -7         -0.2381;
  3131   19.406               0              -7         -0.2381;
  3132   19.412               0              -7         -0.2381;
  3133   19.418               0              -7         -0.2381;
  3134   19.424               0              -7         -0.2375;
  3135   19.430               0              -7         -0.2375;
  3136   19.437               0              -7         -0.2375;
